Y_LAT,X_LONGT,River,CUName,CUNameSPP,CUIndex,Outlook,SMU,,,,,
55.47815116,-128.9497375,Walkum Creek,SMITH INLET,CM,CM-12,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
55.47815116,-128.9497375,Walkum Creek,SMITH INLET,CO,CO-20,Areas 7 to 10,CENTRAL COAST COHO SALMON,,,,,
55.47815116,-128.9497375,Wallace Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
55.47815116,-128.9497375,Wallace Creek,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
55.47815116,-128.9497375,Wallace Creek,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
50.93099542,-124.8409357,Wallace Creek,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,CN,CK-31,,,,,,,
50.93099542,-124.8409357,Wannock River,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,PI,PKO-8,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
50.93099542,-124.8409357,Wannock River,RIVERS INLET,CO,CO-21,Areas 7 to 10,CENTRAL COAST COHO SALMON,,,,,
50.93099542,-124.8409357,Wannock River,WANNOCK,CM,CM-14,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
50.93099542,-124.8409357,Wannock River,WANNOCK[OWIKENO],SO,SEL-15-04,,,,,,,
50.40228927,-127.5030767,Wanokana Creek,NAHWITTI LOWLAND,CO,CO-15,Area 12,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
50.40228927,-127.5030767,Wanokana Creek,NORTHWEST VANCOUVER ISLAND,CM,CM-11,WCVI,WCVI CHUM SALMON,,,,,
56.73093042,-129.8504341,Wanokana Creek,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CN,CK-33,,,,,,,
56.73093042,-129.8504341,Wansa Creek,UPPER FRASER RIVER_SP_1.3,CN,CK-12,Fraser River Spring Run 52,FRASER SPRING RUN 52 CHINOOK SALMON,,,,,
54.69539749,-127.0550242,Wap Creek,SHUSWAP RIVER_SU_0.3,CN,CK-15,Fraser River Summer Run 41,FRASER SUMMER RUN 41 CHINOOK SALMON,,,,,
54.48487271,-125.1975843,Wap Creek,SOUTH THOMPSON,CO,CO-8,Interior Fraser,INTERIOR FRASER COHO SALMON,,,,,
49.81701315,-123.1500996,Wap Creek,SHUSWAP COMPLEX-LATE TIMING,SO,SEL-09-03,,,,,,,
49.81701315,-123.1500996,Warn Bay Creek,CLAYOQUOT,CO,CO-18,WCVI,WCVI COHO SALMON,,,,,
49.81701315,-123.1500996,Warn Bay Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
49.38541951,-123.3433291,Warn Bay Creek,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,CN,CK-31,,,,,,,
49.38541951,-123.3433291,Warner Bay Creek,SOUTHERN COASTAL STREAMS,CM,CM-8,Johnstone Strait Area and Mainland Inlets (Areas 11 to 13),INNER SOUTH COAST CHUM SALMON,,,,,
61.56970139,-134.8998441,Warner Bay Creek,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO,CO-12,Area 13 – North,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
61.56970139,-134.8998441,Warner Bay Creek,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CN,CK-28,,,,,,,
54.23831006,-128.2634702,Washlawlis Creek,NAHWITTI LOWLAND,CO,CO-15,Area 12,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
54.23831006,-128.2634702,Washlawlis Creek,NORTHWEST VANCOUVER ISLAND,CM,CM-11,WCVI,WCVI CHUM SALMON,,,,,
50.56589347,-121.8074096,Washlawlis Creek,NW VANCOUVER ISLAND,SO,SER-11,,,,,,,
50.56589347,-121.8074096,Washlawlis Creek,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CN,CK-33,,,,,,,
49.43316113,-124.6640524,Washwash River,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,PI,PKO-8,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
49.43316113,-124.6640524,Washwash River,RIVERS INLET,CM,CM-13,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
54.20648186,-127.3460068,Washwash River,RIVERS INLET,CO,CO-21,Areas 7 to 10,CENTRAL COAST COHO SALMON,,,,,
54.20648186,-127.3460068,Washwash River,OWIKENO,SO,SEL-15-02,,,,,,,
50.08302451,-124.651821,Wasko Cr. - Lake Shore,QUESNEL-SUMMER TIMING,SO,SEL-06-10,,,,,,,
50.08302451,-124.651821,Waste Creek,EAST HG,CM,CM-21,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
50.08302451,-124.651821,Waste Creek,HG-EAST,CO,CO-23,,,,,,,
50.08302451,-124.651821,Waterfall Creek,EAST HAIDA GWAII,PI,PKO-9,Haida Gwaii – Odd & Even,HAIDA GWAII PINK SALMON,,,,,
50.08302451,-124.651821,Waterfall Creek,EAST HG,CM,CM-21,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
50.08302451,-124.651821,Waterfall Creek,HG-EAST,CO,CO-23,,,,,,,
50.08302451,-124.651821,Waterloo Creek,EAST VANCOUVER ISLAND-GEORGIA STRAIT,CO,CO-13,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
50.55882771,-126.962438,Waterloo Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
50.55882771,-126.962438,Wathl Creek,DOUGLAS CHANNEL-KITIMAT ARM,CO,CO-29,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
51.72058643,-127.7354726,Wathl Creek,DOUGLAS-GARDNER,CM,CM-20,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
51.72058643,-127.7354726,Wathl Creek,HECATE STRAIT-FJORDS,PI,PKO-13,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
51.72058643,-127.7354726,Wathlsto Creek,DOUGLAS-GARDNER,CM,CM-20,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
50.1291946,-123.3979316,Wathlsto Creek,HECATE STRAIT-FJORDS,PI,PKO-13,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
50.1291946,-123.3979316,Watson Bar Creek,FRASER RIVER,PI,PKO-1,Fraser – Odd only,FRASER PINK SALMON - ODD,,,,,
50.11663547,-123.3896542,Watson Bay Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
50.11663547,-123.3896542,Watson Bay Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
54.36153818,-127.9751458,Watson Bay Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
54.36153818,-127.9751458,Watson Bay Creek,NORTHERN COASTAL STREAMS,SO,SER-17,,,,,,,
50.23695586,-121.5821611,Watt Cr. - Lake Shore,QUESNEL-SUMMER TIMING,SO,SEL-06-10,,,,,,,
50.23695586,-121.5821611,Watt Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
50.23695586,-121.5821611,Watt Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
54.50728799,-128.5640698,Watt Creek,SPILLER-FITZ HUGH-BURKE,CM,CM-15,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
54.50728799,-128.5640698,Watt Creek,QUESNEL-SUMMER TIMING,SO,SEL-06-10,,,,,,,
54.50728799,-128.5640698,Watta Creek,CLAYOQUOT,CO,CO-18,WCVI,WCVI COHO SALMON,,,,,
48.96701562,-125.5625903,Watta Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
48.96701562,-125.5625903,Watta Creek,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
48.96701562,-125.5625903,Watta Creek,WEST VANCOUVER ISLAND,PI,PKO-6,WCVI – Odd & Even,WCVI PINK SALMON,,,,,
48.96701562,-125.5625903,Watta Creek,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,CN,CK-31,,,,,,,
48.96701562,-125.5625903,Waukwaas Creek,NAHWITTI,PI,PKO-5,Areas 11 to 13 – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
48.96701562,-125.5625903,Waukwaas Creek,NAHWITTI LOWLAND,CO,CO-15,Area 12,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
52.87601734,-131.9490171,Waukwaas Creek,NORTHWEST VANCOUVER ISLAND,CM,CM-11,WCVI,WCVI CHUM SALMON,,,,,
52.36818444,-126.6980225,Waukwaas Creek,NW VANCOUVER ISLAND,SO,SER-11,,,,,,,
52.87601734,-131.9490171,Waump Creek,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,PI,PKO-8,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
52.36818444,-126.6980225,Waump Creek,SOUTHERN COASTAL STREAMS,CM,CM-8,Johnstone Strait Area and Mainland Inlets (Areas 11 to 13),INNER SOUTH COAST CHUM SALMON,,,,,
52.87601734,-131.9490171,Waump Creek,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO,CO-12,Area 13 – North,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
52.36818444,-126.6980225,Waump Creek,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CN,CK-28,,,,,,,
52.36818444,-126.6980225,Wawwatl Creek,SOUTHERN COASTAL STREAMS,CM,CM-8,Johnstone Strait Area and Mainland Inlets (Areas 11 to 13),INNER SOUTH COAST CHUM SALMON,,,,,
52.87601734,-131.9490171,Wawwatl Creek,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO,CO-12,Area 13 – North,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
52.31490336,-127.1554845,Weaver Channel,FRASER RIVER,PI,PKO-1,Fraser – Odd only,FRASER PINK SALMON - ODD,,,,,
52.31490336,-127.1554845,Weaver Channel,HARRISON-UPSTREAM MIGRATING-LATE TIMING,SO,SEL-03-04,,,,,,,
52.31490336,-127.1554845,Weaver Creek,FRASER RIVER,PI,PKO-1,Fraser – Odd only,FRASER PINK SALMON - ODD,,,,,
52.21801236,-119.2108276,Weaver Creek,LOWER FRASER,CM,CM-2,Fraser River,FRASER CHUM SALMON,,,,,
50.37992518,-125.3162353,Weaver Creek,LOWER FRASER,CO,CO-47,Lower Fraser,LOWER FRASER COHO SALMON,,,,,
50.37992518,-125.3162353,Weaver Creek,HARRISON-UPSTREAM MIGRATING-LATE TIMING,SO,SEL-03-04,,,,,,,
50.37992518,-125.3162353,Webster Lake Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
50.37992518,-125.3162353,Webster Lake Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
49.07967558,-121.7447951,Webster Lake Creek,SPILLER-FITZ HUGH-BURKE,CM,CM-15,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
49.07967558,-121.7447951,Wedeene River,DOUGLAS CHANNEL-KITIMAT ARM,CO,CO-29,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
52.84438286,-131.7618764,Wedeene River,DOUGLAS-GARDNER,CM,CM-20,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
52.84438286,-131.7618764,Wedeene River,HECATE STRAIT-FJORDS,PI,PKO-13,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
52.84438286,-131.7618764,Weewanie Creek,DOUGLAS-GARDNER,CM,CM-20,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
52.84438286,-131.7618764,Weewanie Creek,HECATE STRAIT-FJORDS,PI,PKO-13,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
49.7298,-123.1213,Weewanie Creek,NORTHERN COASTAL FJORDS,SO,SER-16,,,,,,,
49.7298,-123.1213,Weewanie Creek,NORTHERN COASTAL STREAMS,CO,CO-30,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
54.76847861,-125.496244,Wegiladap Creek,LOWER NASS,CM,CM-31,Skeena – Nass,SKEENA-NASS CHUM SALMON,,,,,
61.88766401,-139.545769,Wegiladap Creek,LOWER NASS,CO,CO-35,Area 3,NASS COHO SALMON,,,,,
49.74315616,-122.1508804,Wegiladap Creek,NASS-PORTLAND-OBSERVATORY,PI,PKO-17,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
49.74315616,-122.1508804,Welda Creek,NASS-PORTLAND-OBSERVATORY,PI,PKO-17,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
49.74315616,-122.1508804,Wesach Creek,LOWER SKEENA,CO,CO-32,Skeena – Nass,SKEENA-NASS CHUM SALMON,,,,,
49.74315616,-122.1508804,Wesach Creek,KITSUMKALUM,SO,SEL-20-06,,,,,,,
52.28972069,-121.1078662,West Arm Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
53.60910951,-131.9363299,West Arm Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
53.60910951,-131.9363299,West Arm Creek,HECATE STRAIT-FJORDS,PI,PKO-13,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
53.60910951,-131.9363299,West Arm Creek,NORTHERN COASTAL FJORDS,SO,SER-16,,,,,,,
55.38840721,-125.8313161,West Bay Creek,HOWE SOUND-BURRARD INLET,CM,CM-3,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
49.75575706,-126.3850024,West Bay Creek,HOWE SOUND-BURRARD INLET,CO,CO-10,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
49.75575706,-126.3850024,West Creek,EAST VANCOUVER ISLAND AND GEORGIA STRAIT,SO,SER-08,,,,,,,
49.75575706,-126.3850024,West Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
49.75575706,-126.3850024,West Creek,GEORGIA STRAIT MAINLAND,CO,CO-11,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
49.75575706,-126.3850024,West Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
49.75575706,-126.3850024,West Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
50.49767723,-124.3505413,West Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
50.49767723,-124.3505413,West Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
50.49767723,-124.3505413,West Creek,LOWER FRASER,CM,CM-2,Fraser River,FRASER CHUM SALMON,,,,,
50.49767723,-124.3505413,West Creek,LOWER FRASER,CO,CO-47,Lower Fraser,LOWER FRASER COHO SALMON,,,,,
50.49767723,-124.3505413,West Creek,NASS-SKEENA ESTUARY,PI,PKO-14,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
54.9406726,-127.316895,West Creek And Lake,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
54.9406726,-127.316895,West Katete River,LOWER STIKINE,CO,CO-39,Stikine,STIKINE COHO SALMON,,,,,
54.9406726,-127.316895,West Narrows Creek,HG-WEST,CO,CO-24,,,,,,,
54.9406726,-127.316895,West Narrows Creek,SKIDEGATE,CM,CM-22,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
48.55897792,-123.4628324,West Road River,INTERIOR FRASER,CO,CO-48,,,,,,,
48.55897792,-123.4628324,West Road River,MIDDLE FRASER RIVER_SP_1.3,CN,CK-10,Fraser River Spring Run 52,FRASER SPRING RUN 52 CHINOOK SALMON,,,,,
49.23517333,-125.594806,West Twin Creek,UPPER FRASER RIVER_SP_1.3,CN,CK-12,Fraser River Spring Run 52,FRASER SPRING RUN 52 CHINOOK SALMON,,,,,
49.23517333,-125.594806,Westside Creek,ALASTAIR,SO,SEL-20-01,,,,,,,
49.23517333,-125.594806,Wexford Creek,EAST VANCOUVER ISLAND-GEORGIA STRAIT,CO,CO-13,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
49.23517333,-125.594806,Whalen Lake Creek,DOUGLAS-GARDNER,CM,CM-20,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
52.38971724,-128.2608217,Whalen Lake Creek,HECATE STRAIT-FJORDS,PI,PKO-13,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
52.38971724,-128.2608217,Whalen Lake Creek,NORTHERN COASTAL STREAMS,CO,CO-30,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
52.38971724,-128.2608217,Whaletown Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
52.38971724,-128.2608217,Whelakis Creek,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO,CO-12,Area 13 – North,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
54.51366759,-129.9778914,Whiffle Creek,QUESNEL-SUMMER TIMING,SO,SEL-06-10,,,,,,,
54.51366759,-129.9778914,Whispering Creek,HOWE SOUND-BURRARD INLET,CM,CM-3,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
54.51366759,-129.9778914,Whispering Creek,HOWE SOUND-BURRARD INLET,CO,CO-10,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
54.51366759,-129.9778914,White Creek,LOWER SKEENA,PI,PKO-15,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
54.51366759,-129.9778914,White Creek,LOWER SKEENA,CO,CO-32,Skeena – Nass,SKEENA-NASS CHUM SALMON,,,,,
54.51366759,-129.9778914,White Pine Cove Creek,CLAYOQUOT,CO,CO-18,WCVI,WCVI COHO SALMON,,,,,
49.03438389,-125.3565592,White Pine Cove Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
49.03438389,-125.3565592,White River,EAST VANCOUVER ISLAND-JOHNSTONE STRAIT,PI,PKO-4,Areas 11 to 13 – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
49.03438389,-125.3565592,White River,EAST VANCOUVER ISLAND-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO,CO-14,Area 13 – North,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
49.03438389,-125.3565592,White River,EAST VANCOUVER ISLAND-NORTH_FA_0.x,CN,CK-29,,,,,,,
49.03438389,-125.3565592,Whitebottom Creek,LOWER SKEENA,CM,CM-27,Skeena,SKEENA COHO SALMON,,,,,
49.03438389,-125.3565592,Whitebottom Creek,LOWER SKEENA,CO,CO-32,Skeena – Nass,SKEENA-NASS CHUM SALMON,,,,,
53.73615578,-120.9001382,Whitehouse Creek,EAST VANCOUVER ISLAND-GEORGIA STRAIT,CO,CO-13,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
55.14174306,-126.9508739,Whitehouse Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
54.72178801,-130.503339,Whiterock Pass Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
54.72178801,-130.503339,Whiterock Pass Creek,GEORGIA STRAIT MAINLAND,CO,CO-11,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
54.72178801,-130.503339,Whiterock Pass Creek,GEORGIA STRAIT MAINLAND,CO,CO-11,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
54.72178801,-130.503339,Whitly Point Creek,NASS-SKEENA ESTUARY,PI,PKO-14,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
54.72430465,-130.528248,Whitly Point Creek,SKEENA ESTUARY,CM,CM-26,,,,,,,
54.72430465,-130.528248,Whittall Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
54.72430465,-130.528248,Whittall Creek,GEORGIA STRAIT,PI,PKO-3,Georgia Strait – East – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
54.72430465,-130.528248,Whittall Creek,GEORGIA STRAIT MAINLAND,CO,CO-11,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
52.71211725,-128.8066194,Whonnock Creek,FRASER RIVER,PI,PKO-1,Fraser – Odd only,FRASER PINK SALMON - ODD,,,,,
52.71211725,-128.8066194,Whonnock Creek,LOWER FRASER,CM,CM-2,Fraser River,FRASER CHUM SALMON,,,,,
52.71211725,-128.8066194,Whonnock Creek,LOWER FRASER,CO,CO-47,Lower Fraser,LOWER FRASER COHO SALMON,,,,,
52.71211725,-128.8066194,Widgeon Creek,FRASER RIVER,PI,PKO-1,Fraser – Odd only,FRASER PINK SALMON - ODD,,,,,
52.71211725,-128.8066194,Widgeon Creek,LOWER FRASER,CM,CM-2,Fraser River,FRASER CHUM SALMON,,,,,
54.59368277,-130.3796095,Widgeon Creek,LOWER FRASER,CO,CO-47,Lower Fraser,LOWER FRASER COHO SALMON,,,,,
49.21148996,-125.6710986,Widgeon Creek,WIDGEON,SO,SER-02,,,,,,,
49.21148996,-125.6710986,Widgeon Slough,WIDGEON,SO,SER-02,,,,,,,
49.21148996,-125.6710986,Wilauks Creek,NASS-PORTLAND-OBSERVATORY,PI,PKO-17,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
49.21148996,-125.6710986,Wilauks Creek,PORTLAND CANAL-OBSERVATORY,CM,CM-32,,,,,,,
49.21148996,-125.6710986,Wilauks Creek,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO,CO-37,Area 4,NASS COHO SALMON,,,,,
49.21148996,-125.6710986,Wildwood Creek,EAST VANCOUVER ISLAND-GEORGIA STRAIT,CO,CO-13,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
50.71983933,-120.5355539,Wildwood Spawning Channel,HOWE SOUND-BURRARD INLET,CM,CM-3,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
54.4267753,-128.0384012,Wildwood Spawning Channel,HOWE SOUND-BURRARD INLET,CO,CO-10,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
54.4267753,-128.0384012,Wilfred Creek,EAST VANCOUVER ISLAND-GEORGIA STRAIT,CO,CO-13,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
52.90140643,-131.8480635,Wilfred Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
52.90140643,-131.8480635,Wilfred Creek,GEORGIA STRAIT,PI,PKO-3,Georgia Strait – East – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
52.90140643,-131.8480635,Williams Creek,LOWER SKEENA,PI,PKO-15,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
52.69350932,-129.2263398,Williams Creek,LOWER SKEENA,CO,CO-32,Skeena – Nass,SKEENA-NASS CHUM SALMON,,,,,
52.69350932,-129.2263398,Williams Creek,LAKELSE,SO,SEL-20-07,,,,,,,
52.69350932,-129.2263398,Williams Lake Creek,MIDDLE SKEENA,CO,CO-33,Skeena,SKEENA COHO SALMON,,,,,
52.69350932,-129.2263398,Williams Lake Creek,STEPHENS,SO,SEL-21-09,,,,,,,
52.69350932,-129.2263398,Williams Lake River,FRASER RIVER,PI,PKO-1,Fraser – Odd only,FRASER PINK SALMON - ODD,,,,,
49.64506786,-124.9285996,Williams Lake River,INTERIOR FRASER,CO,CO-48,,,,,,,
49.64506786,-124.9285996,Willow Creek,EAST VANCOUVER ISLAND-GEORGIA STRAIT,CO,CO-13,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
49.64506786,-124.9285996,Willow Creek,EAST VANCOUVER ISLAND-QUALICUM AND PUNTLEDGE_FA_0.x,CN,CK-27,Georgia Strait Fall (large hatchery operations),GEORGIA STRAIT CHINOOK SALMON,,,,,
49.64506786,-124.9285996,Willow Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
49.64506786,-124.9285996,Willow Creek,GEORGIA STRAIT,PI,PKO-3,Georgia Strait – East – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
52.70274125,-120.882652,Willow River,UPPER FRASER RIVER_SP_1.3,CN,CK-12,Fraser River Spring Run 52,FRASER SPRING RUN 52 CHINOOK SALMON,,,,,
50.53944704,-118.9640309,Wilson Bay Creek,HG-WEST,CO,CO-24,,,,,,,
50.53944704,-118.9640309,Wilson Bay Creek,WEST HAIDA GWAII,CM,CM-23,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
54.94129879,-127.324329,Wilson Bay Creek,WEST HAIDA GWAII,SO,SER-14,,,,,,,
54.14090071,-128.6542408,Wilson Bay Creek,WEST HAIDA GWAII,PI,PKO-11,Haida Gwaii – Odd & Even,HAIDA GWAII PINK SALMON,,,,,
54.94129879,-127.324329,Wilson Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
54.94129879,-127.324329,Wilson Creek,GEORGIA STRAIT,PI,PKO-3,Georgia Strait – East – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
49.3419005,-121.7474738,Wilson Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
49.3419005,-121.7474738,Wilson Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
49.3419005,-121.7474738,Wilson Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
49.3419005,-121.7474738,Wilson Creek,HOWE SOUND-BURRARD INLET,CO,CO-10,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
49.5193022,-124.8333725,Wilson Creek,LOWER SKEENA,PI,PKO-15,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
49.5193022,-124.8333725,Wilson Creek,LOWER SKEENA,CO,CO-32,Skeena – Nass,SKEENA-NASS CHUM SALMON,,,,,
49.5193022,-124.8333725,Wilson Creek,NORTHERN COASTAL FJORDS,SO,SER-16,,,,,,,
