,Grid,Week,Species,cfa,CEU,SS,FS
34430,MR-287,19,Snow Crab,12,35914,0.000415,14.9037
35654,MS-277,19,Snow Crab,12,35914,0.000415,14.9037
37094,MT-286,19,Snow Crab,12,35914,0.000415,14.9037
38354,MU-278,19,Snow Crab,12,35914,0.000415,14.9037
43406,MY-290,19,Snow Crab,12,35914,0.000415,14.9037
43418,MY-291,19,Snow Crab,12,35914,0.000415,14.9037
43430,MY-292,19,Snow Crab,12,35914,0.000415,14.9037
43454,MY-294,19,Snow Crab,12,35914,0.000415,14.9037
44702,MZ-299,19,Snow Crab,12,35914,0.000415,14.9037
45794,NA-288,19,Snow Crab,12,35914,0.000415,14.9037
47150,NB-299,19,Snow Crab,12,35914,0.000415,14.9037
48230,NC-287,19,Snow Crab,12,35914,0.000415,14.9037
49406,ND-285,19,Snow Crab,12,35914,0.000415,14.9037
50606,NE-284,19,Snow Crab,12,35914,0.000415,14.9037
50774,NE-298,19,Snow Crab,12,35914,0.000415,14.9037
51794,NF-282,19,Snow Crab,12,35914,0.000415,14.9037
53042,NG-283,19,Snow Crab,12,35914,0.000415,14.9037
53234,NG-299,19,Snow Crab,12,35914,0.000415,14.9037
54494,NH-300,19,Snow Crab,12,35914,0.000415,14.9037
55658,NI-292,19,Snow Crab,12,35914,0.000415,14.9037
60614,NM-286,19,Snow Crab,12,35914,0.000415,14.9037
68596,NT-304,19,Snow Crab,12,35914,0.000415,14.9037
70652,NV-299,19,Snow Crab,12,35914,0.000415,14.9037
70784,NV-310,19,Snow Crab,12,35914,0.000415,14.9037
71550,NW-286,19,Snow Crab,12,35914,0.000415,14.9037
71562,NW-287,19,Snow Crab,12,35914,0.000415,14.9037
71610,NW-291,19,Snow Crab,12,35914,0.000415,14.9037
72772,NX-302,19,Snow Crab,12,35914,0.000415,14.9037
72784,NX-303,19,Snow Crab,12,35914,0.000415,14.9037
72868,NX-310,19,Snow Crab,12,35914,0.000415,14.9037
73802,NY-300,19,Snow Crab,12,35914,0.000415,14.9037
73898,NY-308,19,Snow Crab,12,35914,0.000415,14.9037
75802,OA-283,19,Snow Crab,12,35914,0.000415,14.9037
75814,OA-284,19,Snow Crab,12,35914,0.000415,14.9037
93386,OQ-316,19,Snow Crab,12,35914,0.000415,14.9037
94438,OR-316,19,Snow Crab,12,35914,0.000415,14.9037
94474,OR-319,19,Snow Crab,12,35914,0.000415,14.9037
96566,OT-315,19,Snow Crab,12,35914,0.000415,14.9037
97632,OU-315,19,Snow Crab,12,35914,0.000415,14.9037
97668,OU-318,19,Snow Crab,12,35914,0.000415,14.9037
97680,OU-319,19,Snow Crab,12,35914,0.000415,14.9037
99764,OW-316,19,Snow Crab,12,35914,0.000415,14.9037
100854,OX-320,19,Snow Crab,12,35914,0.000415,14.9037
102006,OY-329,19,Snow Crab,12,35914,0.000415,14.9037
102930,OZ-321,19,Snow Crab,12,35914,0.000415,14.9037
103067,OZ-332,19,Snow Crab,12,35914,0.000415,14.9037
105848,PC-326,19,Snow Crab,12,35914,0.000415,14.9037
106651,PD-328,19,Snow Crab,12,35914,0.000415,14.9037
106687,PD-331,19,Snow Crab,12,35914,0.000415,14.9037
109322,PH-309,19,Snow Crab,12,35914,0.000415,14.9037
110056,PI-309,19,Snow Crab,12,35914,0.000415,14.9037
110664,PJ-309,19,Snow Crab,12,35914,0.000415,14.9037
111185,PK-304,19,Snow Crab,12,35914,0.000415,14.9037
91882,OP-277,23,Snow Crab,12,28631,0.000522,14.9392
91894,OP-278,23,Snow Crab,12,28631,0.000522,14.9392
91906,OP-279,23,Snow Crab,12,28631,0.000522,14.9392
92910,OQ-276,23,Snow Crab,12,28631,0.000522,14.9392
92946,OQ-279,23,Snow Crab,12,28631,0.000522,14.9392
93962,OR-276,23,Snow Crab,12,28631,0.000522,14.9392
93998,OR-279,23,Snow Crab,12,28631,0.000522,14.9392
94010,OR-280,23,Snow Crab,12,28631,0.000522,14.9392
90876,OO-276,21,Snow Crab,12,33435,0.000447,14.944
91856,OP-275,21,Snow Crab,12,33435,0.000447,14.944
92884,OQ-274,21,Snow Crab,12,33435,0.000447,14.944
93948,OR-275,21,Snow Crab,12,33435,0.000447,14.944
95024,OS-275,21,Snow Crab,12,33435,0.000447,14.944
95072,OS-279,21,Snow Crab,12,33435,0.000447,14.944
25165,MJ-289,18,Snow Crab,12,24023.6571,0.000626,15.0446
26257,MK-290,18,Snow Crab,12,24023.6571,0.000626,15.0446
27337,ML-286,18,Snow Crab,12,24023.6571,0.000626,15.0446
27373,ML-289,18,Snow Crab,12,24023.6571,0.000626,15.0446
28405,MM-284,18,Snow Crab,12,24023.6571,0.000626,15.0446
28417,MM-285,18,Snow Crab,12,24023.6571,0.000626,15.0446
28429,MM-286,18,Snow Crab,12,24023.6571,0.000626,15.0446
29521,MN-287,18,Snow Crab,12,24023.6571,0.000626,15.0446
29533,MN-288,18,Snow Crab,12,24023.6571,0.000626,15.0446
30649,MO-284,18,Snow Crab,12,24023.6571,0.000626,15.0446
30661,MO-285,18,Snow Crab,12,24023.6571,0.000626,15.0446
30673,MO-286,18,Snow Crab,12,24023.6571,0.000626,15.0446
47053,NB-291,18,Snow Crab,12,24023.6571,0.000626,15.0446
47113,NB-296,18,Snow Crab,12,24023.6571,0.000626,15.0446
48253,NC-289,18,Snow Crab,12,24023.6571,0.000626,15.0446
48265,NC-290,18,Snow Crab,12,24023.6571,0.000626,15.0446
50653,NE-288,18,Snow Crab,12,24023.6571,0.000626,15.0446
51985,NF-298,18,Snow Crab,12,24023.6571,0.000626,15.0446
53113,NG-289,18,Snow Crab,12,24023.6571,0.000626,15.0446
54457,NH-297,18,Snow Crab,12,24023.6571,0.000626,15.0446
55693,NI-295,18,Snow Crab,12,24023.6571,0.000626,15.0446
72807,NX-305,18,Snow Crab,12,24023.6571,0.000626,15.0446
102869,OZ-316,18,Snow Crab,12,24023.6571,0.000626,15.0446
102881,OZ-317,18,Snow Crab,12,24023.6571,0.000626,15.0446
102893,OZ-318,18,Snow Crab,12,24023.6571,0.000626,15.0446
102905,OZ-319,18,Snow Crab,12,24023.6571,0.000626,15.0446
103872,PA-315,18,Snow Crab,12,24023.6571,0.000626,15.0446
103920,PA-319,18,Snow Crab,12,24023.6571,0.000626,15.0446
103932,PA-320,18,Snow Crab,12,24023.6571,0.000626,15.0446
104837,PB-316,18,Snow Crab,12,24023.6571,0.000626,15.0446
104849,PB-317,18,Snow Crab,12,24023.6571,0.000626,15.0446
104861,PB-318,18,Snow Crab,12,24023.6571,0.000626,15.0446
105740,PC-316,18,Snow Crab,12,24023.6571,0.000626,15.0446
105752,PC-317,18,Snow Crab,12,24023.6571,0.000626,15.0446
21950,MG-291,19,Snow Crab,12,35914,0.000421,15.1197
21962,MG-292,19,Snow Crab,12,35914,0.000421,15.1197
23066,MH-294,19,Snow Crab,12,35914,0.000421,15.1197
38462,MU-287,19,Snow Crab,12,35914,0.000421,15.1197
42266,MX-295,19,Snow Crab,12,35914,0.000421,15.1197
80242,OE-278,19,Snow Crab,12,35914,0.000421,15.1197
95070,OS-279,19,Snow Crab,12,35914,0.000421,15.1197
102054,OY-333,19,Snow Crab,12,35914,0.000421,15.1197
103091,OZ-334,19,Snow Crab,12,35914,0.000421,15.1197
4216,LI-280,21,Snow Crab,12,33435,0.000453,15.1308
4468,LJ-281,21,Snow Crab,12,33435,0.000453,15.1308
4696,LK-278,21,Snow Crab,12,33435,0.000453,15.1308
4708,LK-279,21,Snow Crab,12,33435,0.000453,15.1308
4996,LL-278,21,Snow Crab,12,33435,0.000453,15.1308
5320,LM-278,21,Snow Crab,12,33435,0.000453,15.1308
5332,LM-279,21,Snow Crab,12,33435,0.000453,15.1308
6016,LO-275,21,Snow Crab,12,33435,0.000453,15.1308
6520,LP-280,21,Snow Crab,12,33435,0.000453,15.1308
7648,LR-280,21,Snow Crab,12,33435,0.000453,15.1308
9004,LT-277,21,Snow Crab,12,33435,0.000453,15.1308
16492,MB-270,21,Snow Crab,12,33435,0.000453,15.1308
17524,MC-270,21,Snow Crab,12,33435,0.000453,15.1308
26188,MK-284,21,Snow Crab,12,33435,0.000453,15.1308
27316,ML-284,21,Snow Crab,12,33435,0.000453,15.1308
27328,ML-285,21,Snow Crab,12,33435,0.000453,15.1308
28408,MM-284,21,Snow Crab,12,33435,0.000453,15.1308
28444,MM-287,21,Snow Crab,12,33435,0.000453,15.1308
30580,MO-278,21,Snow Crab,12,33435,0.000453,15.1308
30616,MO-281,21,Snow Crab,12,33435,0.000453,15.1308
36988,MT-277,21,Snow Crab,12,33435,0.000453,15.1308
47044,NB-290,21,Snow Crab,12,33435,0.000453,15.1308
47092,NB-294,21,Snow Crab,12,33435,0.000453,15.1308
48232,NC-287,21,Snow Crab,12,33435,0.000453,15.1308
48268,NC-290,21,Snow Crab,12,33435,0.000453,15.1308
48292,NC-292,21,Snow Crab,12,33435,0.000453,15.1308
48304,NC-293,21,Snow Crab,12,33435,0.000453,15.1308
49432,ND-287,21,Snow Crab,12,33435,0.000453,15.1308
49480,ND-291,21,Snow Crab,12,33435,0.000453,15.1308
50728,NE-294,21,Snow Crab,12,33435,0.000453,15.1308
50740,NE-295,21,Snow Crab,12,33435,0.000453,15.1308
51904,NF-291,21,Snow Crab,12,33435,0.000453,15.1308
53092,NG-287,21,Snow Crab,12,33435,0.000453,15.1308
53128,NG-290,21,Snow Crab,12,33435,0.000453,15.1308
53224,NG-298,21,Snow Crab,12,33435,0.000453,15.1308
54448,NH-296,21,Snow Crab,12,33435,0.000453,15.1308
55588,NI-286,21,Snow Crab,12,33435,0.000453,15.1308
55756,NI-300,21,Snow Crab,12,33435,0.000453,15.1308
55780,NI-302,21,Snow Crab,12,33435,0.000453,15.1308
57150,NJ-298,21,Snow Crab,12,33435,0.000453,15.1308
57174,NJ-300,21,Snow Crab,12,33435,0.000453,15.1308
57222,NJ-304,21,Snow Crab,12,33435,0.000453,15.1308
58208,NK-284,21,Snow Crab,12,33435,0.000453,15.1308
59400,NL-284,21,Snow Crab,12,33435,0.000453,15.1308
59412,NL-285,21,Snow Crab,12,33435,0.000453,15.1308
59424,NL-286,21,Snow Crab,12,33435,0.000453,15.1308
59604,NL-301,21,Snow Crab,12,33435,0.000453,15.1308
59616,NL-302,21,Snow Crab,12,33435,0.000453,15.1308
59628,NL-303,21,Snow Crab,12,33435,0.000453,15.1308
60616,NM-286,21,Snow Crab,12,33435,0.000453,15.1308
62940,NO-285,21,Snow Crab,12,33435,0.000453,15.1308
64038,NP-283,21,Snow Crab,12,33435,0.000453,15.1308
67248,NS-279,21,Snow Crab,12,33435,0.000453,15.1308
67260,NS-280,21,Snow Crab,12,33435,0.000453,15.1308
68670,NT-310,21,Snow Crab,12,33435,0.000453,15.1308
70642,NV-298,21,Snow Crab,12,33435,0.000453,15.1308
71672,NW-296,21,Snow Crab,12,33435,0.000453,15.1308
71756,NW-303,21,Snow Crab,12,33435,0.000453,15.1308
72582,NX-286,21,Snow Crab,12,33435,0.000453,15.1308
73612,NY-284,21,Snow Crab,12,33435,0.000453,15.1308
74690,NZ-283,21,Snow Crab,12,33435,0.000453,15.1308
75840,OA-286,21,Snow Crab,12,33435,0.000453,15.1308
75972,OA-297,21,Snow Crab,12,33435,0.000453,15.1308
75984,OA-298,21,Snow Crab,12,33435,0.000453,15.1308
76944,OB-286,21,Snow Crab,12,33435,0.000453,15.1308
77004,OB-291,21,Snow Crab,12,33435,0.000453,15.1308
77040,OB-294,21,Snow Crab,12,33435,0.000453,15.1308
78048,OC-283,21,Snow Crab,12,33435,0.000453,15.1308
78060,OC-284,21,Snow Crab,12,33435,0.000453,15.1308
92348,OP-317,21,Snow Crab,12,33435,0.000453,15.1308
93400,OQ-317,21,Snow Crab,12,33435,0.000453,15.1308
93412,OQ-318,21,Snow Crab,12,33435,0.000453,15.1308
94476,OR-319,21,Snow Crab,12,33435,0.000453,15.1308
98700,OV-316,21,Snow Crab,12,33435,0.000453,15.1308
98724,OV-318,21,Snow Crab,12,33435,0.000453,15.1308
98736,OV-319,21,Snow Crab,12,33435,0.000453,15.1308
100820,OX-317,21,Snow Crab,12,33435,0.000453,15.1308
104022,PA-326,21,Snow Crab,12,33435,0.000453,15.1308
104961,PB-326,21,Snow Crab,12,33435,0.000453,15.1308
106548,PD-317,21,Snow Crab,12,33435,0.000453,15.1308
25184,MJ-290,25,Snow Crab,12,22822,0.000663,15.136
26276,MK-291,25,Snow Crab,12,22822,0.000663,15.136
104880,PB-319,25,Snow Crab,12,22822,0.000663,15.136
105771,PC-318,25,Snow Crab,12,22822,0.000663,15.136
35314,MS-248,27,Snow Crab,12,15105,0.001002,15.1391
36634,MT-247,27,Snow Crab,12,15105,0.001002,15.1391
24175,MI-294,24,Snow Crab,12,26040,0.000581,15.1415
27343,ML-286,24,Snow Crab,12,26040,0.000581,15.1415
27379,ML-289,24,Snow Crab,12,26040,0.000581,15.1415
27391,ML-290,24,Snow Crab,12,26040,0.000581,15.1415
34375,MR-282,24,Snow Crab,12,26040,0.000581,15.1415
52795,NG-262,24,Snow Crab,12,26040,0.000581,15.1415
55291,NI-261,24,Snow Crab,12,26040,0.000581,15.1415
56640,NJ-258,24,Snow Crab,12,26040,0.000581,15.1415
56684,NJ-260,24,Snow Crab,12,26040,0.000581,15.1415
67239,NS-278,24,Snow Crab,12,26040,0.000581,15.1415
67251,NS-279,24,Snow Crab,12,26040,0.000581,15.1415
68313,NT-280,24,Snow Crab,12,26040,0.000581,15.1415
70669,NV-300,24,Snow Crab,12,26040,0.000581,15.1415
73783,NY-298,24,Snow Crab,12,26040,0.000581,15.1415
73807,NY-300,24,Snow Crab,12,26040,0.000581,15.1415
80355,OE-287,24,Snow Crab,12,26040,0.000581,15.1415
81437,OF-286,24,Snow Crab,12,26040,0.000581,15.1415
81449,OF-287,24,Snow Crab,12,26040,0.000581,15.1415
82531,OG-284,24,Snow Crab,12,26040,0.000581,15.1415
102911,OZ-319,24,Snow Crab,12,26040,0.000581,15.1415
102923,OZ-320,24,Snow Crab,12,26040,0.000581,15.1415
103902,PA-317,24,Snow Crab,12,26040,0.000581,15.1415
104855,PB-317,24,Snow Crab,12,26040,0.000581,15.1415
106567,PD-318,23,Snow Crab,12,28631,0.000529,15.1589
111682,PL-303,23,Snow Crab,12,28631,0.000529,15.1589
4997,LL-278,22,Snow Crab,12,32160,0.000475,15.2824
5009,LL-279,22,Snow Crab,12,32160,0.000475,15.2824
5021,LL-280,22,Snow Crab,12,32160,0.000475,15.2824
5309,LM-277,22,Snow Crab,12,32160,0.000475,15.2824
5333,LM-279,22,Snow Crab,12,32160,0.000475,15.2824
5345,LM-280,22,Snow Crab,12,32160,0.000475,15.2824
6017,LO-275,22,Snow Crab,12,32160,0.000475,15.2824
6461,LP-275,22,Snow Crab,12,32160,0.000475,15.2824
15473,MA-270,22,Snow Crab,12,32160,0.000475,15.2824
16481,MB-269,22,Snow Crab,12,32160,0.000475,15.2824
16493,MB-270,22,Snow Crab,12,32160,0.000475,15.2824
23021,MH-290,22,Snow Crab,12,32160,0.000475,15.2824
23033,MH-291,22,Snow Crab,12,32160,0.000475,15.2824
25217,MJ-293,22,Snow Crab,12,32160,0.000475,15.2824
27293,ML-282,22,Snow Crab,12,32160,0.000475,15.2824
29465,MN-282,22,Snow Crab,12,32160,0.000475,15.2824
29501,MN-285,22,Snow Crab,12,32160,0.000475,15.2824
29513,MN-286,22,Snow Crab,12,32160,0.000475,15.2824
29525,MN-287,22,Snow Crab,12,32160,0.000475,15.2824
30617,MO-281,22,Snow Crab,12,32160,0.000475,15.2824
30629,MO-282,22,Snow Crab,12,32160,0.000475,15.2824
30641,MO-283,22,Snow Crab,12,32160,0.000475,15.2824
31805,MP-279,22,Snow Crab,12,32160,0.000475,15.2824
34313,MR-277,22,Snow Crab,12,32160,0.000475,15.2824
34361,MR-281,22,Snow Crab,12,32160,0.000475,15.2824
35645,MS-276,22,Snow Crab,12,32160,0.000475,15.2824
35657,MS-277,22,Snow Crab,12,32160,0.000475,15.2824
36977,MT-276,22,Snow Crab,12,32160,0.000475,15.2824
37001,MT-278,22,Snow Crab,12,32160,0.000475,15.2824
38357,MU-278,22,Snow Crab,12,32160,0.000475,15.2824
38369,MU-279,22,Snow Crab,12,32160,0.000475,15.2824
41009,MW-289,22,Snow Crab,12,32160,0.000475,15.2824
49457,ND-289,22,Snow Crab,12,32160,0.000475,15.2824
51941,NF-294,22,Snow Crab,12,32160,0.000475,15.2824
53177,NG-294,22,Snow Crab,12,32160,0.000475,15.2824
53213,NG-297,22,Snow Crab,12,32160,0.000475,15.2824
54437,NH-295,22,Snow Crab,12,32160,0.000475,15.2824
54449,NH-296,22,Snow Crab,12,32160,0.000475,15.2824
54473,NH-298,22,Snow Crab,12,32160,0.000475,15.2824
55697,NI-295,22,Snow Crab,12,32160,0.000475,15.2824
55709,NI-296,22,Snow Crab,12,32160,0.000475,15.2824
56995,NJ-285,22,Snow Crab,12,32160,0.000475,15.2824
57007,NJ-286,22,Snow Crab,12,32160,0.000475,15.2824
57211,NJ-303,22,Snow Crab,12,32160,0.000475,15.2824
58425,NK-302,22,Snow Crab,12,32160,0.000475,15.2824
59581,NL-299,22,Snow Crab,12,32160,0.000475,15.2824
61785,NN-287,22,Snow Crab,12,32160,0.000475,15.2824
64051,NP-284,22,Snow Crab,12,32160,0.000475,15.2824
65173,NQ-283,22,Snow Crab,12,32160,0.000475,15.2824
68635,NT-307,22,Snow Crab,12,32160,0.000475,15.2824
69685,NU-305,22,Snow Crab,12,32160,0.000475,15.2824
69745,NU-310,22,Snow Crab,12,32160,0.000475,15.2824
71733,NW-301,22,Snow Crab,12,32160,0.000475,15.2824
71781,NW-305,22,Snow Crab,12,32160,0.000475,15.2824
72763,NX-301,22,Snow Crab,12,32160,0.000475,15.2824
72775,NX-302,22,Snow Crab,12,32160,0.000475,15.2824
72871,NX-310,22,Snow Crab,12,32160,0.000475,15.2824
73589,NY-282,22,Snow Crab,12,32160,0.000475,15.2824
73817,NY-301,22,Snow Crab,12,32160,0.000475,15.2824
74895,NZ-300,22,Snow Crab,12,32160,0.000475,15.2824
75781,OA-281,22,Snow Crab,12,32160,0.000475,15.2824
75877,OA-289,22,Snow Crab,12,32160,0.000475,15.2824
76897,OB-282,22,Snow Crab,12,32160,0.000475,15.2824
76945,OB-286,22,Snow Crab,12,32160,0.000475,15.2824
78049,OC-283,22,Snow Crab,12,32160,0.000475,15.2824
101853,OY-316,22,Snow Crab,12,32160,0.000475,15.2824
104817,PB-314,22,Snow Crab,12,32160,0.000475,15.2824
105022,PB-331,22,Snow Crab,12,32160,0.000475,15.2824
106666,PD-329,22,Snow Crab,12,32160,0.000475,15.2824
109313,PH-308,22,Snow Crab,12,32160,0.000475,15.2824
4218,LI-280,23,Snow Crab,12,28631,0.000534,15.2907
4230,LI-281,23,Snow Crab,12,28631,0.000534,15.2907
4458,LJ-280,23,Snow Crab,12,28631,0.000534,15.2907
4710,LK-279,23,Snow Crab,12,28631,0.000534,15.2907
4722,LK-280,23,Snow Crab,12,28631,0.000534,15.2907
5010,LL-279,23,Snow Crab,12,28631,0.000534,15.2907
6498,LP-278,23,Snow Crab,12,28631,0.000534,15.2907
7014,LQ-277,23,Snow Crab,12,28631,0.000534,15.2907
23070,MH-294,23,Snow Crab,12,28631,0.000534,15.2907
24174,MI-294,23,Snow Crab,12,28631,0.000534,15.2907
26250,MK-289,23,Snow Crab,12,28631,0.000534,15.2907
26262,MK-290,23,Snow Crab,12,28631,0.000534,15.2907
31818,MP-280,23,Snow Crab,12,28631,0.000534,15.2907
33090,MQ-281,23,Snow Crab,12,28631,0.000534,15.2907
35646,MS-276,23,Snow Crab,12,28631,0.000534,15.2907
39666,MV-279,23,Snow Crab,12,28631,0.000534,15.2907
59414,NL-285,23,Snow Crab,12,28631,0.000534,15.2907
59426,NL-286,23,Snow Crab,12,28631,0.000534,15.2907
61750,NN-284,23,Snow Crab,12,28631,0.000534,15.2907
61774,NN-286,23,Snow Crab,12,28631,0.000534,15.2907
68684,NT-311,23,Snow Crab,12,28631,0.000534,15.2907
70752,NV-307,23,Snow Crab,12,28631,0.000534,15.2907
71698,NW-298,23,Snow Crab,12,28631,0.000534,15.2907
71806,NW-307,23,Snow Crab,12,28631,0.000534,15.2907
71830,NW-309,23,Snow Crab,12,28631,0.000534,15.2907
73806,NY-300,23,Snow Crab,12,28631,0.000534,15.2907
75842,OA-286,23,Snow Crab,12,28631,0.000534,15.2907
102910,OZ-319,23,Snow Crab,12,28631,0.000534,15.2907
103889,PA-316,23,Snow Crab,12,28631,0.000534,15.2907
103937,PA-320,23,Snow Crab,12,28631,0.000534,15.2907
104854,PB-317,23,Snow Crab,12,28631,0.000534,15.2907
105757,PC-317,23,Snow Crab,12,28631,0.000534,15.2907
109290,PH-306,23,Snow Crab,12,28631,0.000534,15.2907
109314,PH-308,23,Snow Crab,12,28631,0.000534,15.2907
110048,PI-308,23,Snow Crab,12,28631,0.000534,15.2907
110603,PJ-304,23,Snow Crab,12,28631,0.000534,15.2907
111706,PL-305,23,Snow Crab,12,28631,0.000534,15.2907
41030,MW-291,19,Snow Crab,12,35914,0.000429,15.3897
58410,NK-301,19,Snow Crab,12,35914,0.000429,15.3897
59590,NL-300,19,Snow Crab,12,35914,0.000429,15.3897
4707,LK-279,20,Snow Crab,12,35407,0.000435,15.3899
5643,LN-276,20,Snow Crab,12,35407,0.000435,15.3899
5703,LN-281,20,Snow Crab,12,35407,0.000435,15.3899
7047,LQ-280,20,Snow Crab,12,35407,0.000435,15.3899
9015,LT-278,20,Snow Crab,12,35407,0.000435,15.3899
11583,LW-274,20,Snow Crab,12,35407,0.000435,15.3899
12519,LX-273,20,Snow Crab,12,35407,0.000435,15.3899
14451,LZ-271,20,Snow Crab,12,35407,0.000435,15.3899
15459,MA-269,20,Snow Crab,12,35407,0.000435,15.3899
15471,MA-270,20,Snow Crab,12,35407,0.000435,15.3899
16491,MB-270,20,Snow Crab,12,35407,0.000435,15.3899
17511,MC-269,20,Snow Crab,12,35407,0.000435,15.3899
24087,MI-287,20,Snow Crab,12,35407,0.000435,15.3899
29547,MN-289,20,Snow Crab,12,35407,0.000435,15.3899
30699,MO-288,20,Snow Crab,12,35407,0.000435,15.3899
31815,MP-280,20,Snow Crab,12,35407,0.000435,15.3899
36999,MT-278,20,Snow Crab,12,35407,0.000435,15.3899
41103,MW-297,20,Snow Crab,12,35407,0.000435,15.3899
43443,MY-293,20,Snow Crab,12,35407,0.000435,15.3899
44631,MZ-293,20,Snow Crab,12,35407,0.000435,15.3899
44715,MZ-300,20,Snow Crab,12,35407,0.000435,15.3899
45819,NA-290,20,Snow Crab,12,35407,0.000435,15.3899
45927,NA-299,20,Snow Crab,12,35407,0.000435,15.3899
49563,ND-298,20,Snow Crab,12,35407,0.000435,15.3899
51819,NF-284,20,Snow Crab,12,35407,0.000435,15.3899
54495,NH-300,20,Snow Crab,12,35407,0.000435,15.3899
55563,NI-284,20,Snow Crab,12,35407,0.000435,15.3899
57101,NJ-294,20,Snow Crab,12,35407,0.000435,15.3899
58195,NK-283,20,Snow Crab,12,35407,0.000435,15.3899
58243,NK-287,20,Snow Crab,12,35407,0.000435,15.3899
58399,NK-300,20,Snow Crab,12,35407,0.000435,15.3899
59399,NL-284,20,Snow Crab,12,35407,0.000435,15.3899
68585,NT-303,20,Snow Crab,12,35407,0.000435,15.3899
69647,NU-302,20,Snow Crab,12,35407,0.000435,15.3899
69743,NU-310,20,Snow Crab,12,35407,0.000435,15.3899
70797,NV-311,20,Snow Crab,12,35407,0.000435,15.3899
71695,NW-298,20,Snow Crab,12,35407,0.000435,15.3899
72641,NX-291,20,Snow Crab,12,35407,0.000435,15.3899
72785,NX-303,20,Snow Crab,12,35407,0.000435,15.3899
73599,NY-283,20,Snow Crab,12,35407,0.000435,15.3899
73899,NY-308,20,Snow Crab,12,35407,0.000435,15.3899
73911,NY-309,20,Snow Crab,12,35407,0.000435,15.3899
75959,OA-296,20,Snow Crab,12,35407,0.000435,15.3899
76979,OB-289,20,Snow Crab,12,35407,0.000435,15.3899
77027,OB-293,20,Snow Crab,12,35407,0.000435,15.3899
78047,OC-283,20,Snow Crab,12,35407,0.000435,15.3899
90899,OO-278,20,Snow Crab,12,35407,0.000435,15.3899
92955,OQ-280,20,Snow Crab,12,35407,0.000435,15.3899
96591,OT-317,20,Snow Crab,12,35407,0.000435,15.3899
97633,OU-315,20,Snow Crab,12,35407,0.000435,15.3899
98735,OV-319,20,Snow Crab,12,35407,0.000435,15.3899
99777,OW-317,20,Snow Crab,12,35407,0.000435,15.3899
100819,OX-317,20,Snow Crab,12,35407,0.000435,15.3899
101863,OY-317,20,Snow Crab,12,35407,0.000435,15.3899
102919,OZ-320,20,Snow Crab,12,35407,0.000435,15.3899
103032,OZ-329,20,Snow Crab,12,35407,0.000435,15.3899
104033,PA-327,20,Snow Crab,12,35407,0.000435,15.3899
104057,PA-329,20,Snow Crab,12,35407,0.000435,15.3899
104984,PB-328,20,Snow Crab,12,35407,0.000435,15.3899
104996,PB-329,20,Snow Crab,12,35407,0.000435,15.3899
105008,PB-330,20,Snow Crab,12,35407,0.000435,15.3899
105718,PC-314,20,Snow Crab,12,35407,0.000435,15.3899
106535,PD-316,20,Snow Crab,12,35407,0.000435,15.3899
108616,PG-306,20,Snow Crab,12,35407,0.000435,15.3899
37228,MT-297,21,Snow Crab,12,33435,0.000461,15.411
37240,MT-298,21,Snow Crab,12,33435,0.000461,15.411
37252,MT-299,21,Snow Crab,12,33435,0.000461,15.411
104094,PA-332,21,Snow Crab,12,33435,0.000461,15.411
107373,PE-325,29,Snow Crab,12,4112.7714,0.003756,15.4472
5690,LN-280,19,Snow Crab,12,35914,0.000433,15.5517
6074,LO-280,19,Snow Crab,12,35914,0.000433,15.5517
6974,LQ-274,19,Snow Crab,12,35914,0.000433,15.5517
7574,LR-274,19,Snow Crab,12,35914,0.000433,15.5517
9758,LU-273,19,Snow Crab,12,35914,0.000433,15.5517
9782,LU-275,19,Snow Crab,12,35914,0.000433,15.5517
11582,LW-274,19,Snow Crab,12,35914,0.000433,15.5517
12518,LX-273,19,Snow Crab,12,35914,0.000433,15.5517
13478,LY-273,19,Snow Crab,12,35914,0.000433,15.5517
14474,LZ-273,19,Snow Crab,12,35914,0.000433,15.5517
14486,LZ-274,19,Snow Crab,12,35914,0.000433,15.5517
16526,MB-273,19,Snow Crab,12,35914,0.000433,15.5517
24098,MI-288,19,Snow Crab,12,35914,0.000433,15.5517
25118,MJ-285,19,Snow Crab,12,35914,0.000433,15.5517
28478,MM-290,19,Snow Crab,12,35914,0.000433,15.5517
30698,MO-288,19,Snow Crab,12,35914,0.000433,15.5517
31826,MP-281,19,Snow Crab,12,35914,0.000433,15.5517
33050,MQ-278,19,Snow Crab,12,35914,0.000433,15.5517
35762,MS-286,19,Snow Crab,12,35914,0.000433,15.5517
37082,MT-285,19,Snow Crab,12,35914,0.000433,15.5517
38378,MU-280,19,Snow Crab,12,35914,0.000433,15.5517
38414,MU-283,19,Snow Crab,12,35914,0.000433,15.5517
44606,MZ-291,19,Snow Crab,12,35914,0.000433,15.5517
44618,MZ-292,19,Snow Crab,12,35914,0.000433,15.5517
45806,NA-289,19,Snow Crab,12,35914,0.000433,15.5517
49418,ND-286,19,Snow Crab,12,35914,0.000433,15.5517
49562,ND-298,19,Snow Crab,12,35914,0.000433,15.5517
51998,NF-299,19,Snow Crab,12,35914,0.000433,15.5517
55550,NI-283,19,Snow Crab,12,35914,0.000433,15.5517
